,Número de vistas de página,Usuarios nuevos,Usuarios,Número de sesiones por usuario,Sesiones,Argentina,Otros Paises,mobile,desktop,tablet,Categoría de dispositivo promedio,Categoría de dispositivo std,Windows,Android,Linux,Macintosh,Sistema operativo (not set),iOS,Windows Phone,Chrome OS,Tizen,Sistema operativo promedio,Sistema operativo std,Organic Search,Social,Direct,Referral,Agrupación de canales predeterminada promedio,Agrupación de canales predeterminada std,mediana_de_medianas,lag_90,lag_180,lag_270,lag_360,mediana Dispositivos,mediana Sistema operativo,mediana Agrupación de canales predeterminada
343,424.0,18.0,30.0,1.1333333,34.0,416.0,8.0,57.0,367.0,0.0,141.33333,161.25824,362.0,56.0,5.0,0.0,0.0,1.0,0.0,0.0,0,42.4,107.80927,390.0,21.0,13.0,0.0,106.0,164.13866,109.0,163.0,159.0,72.0,100.1708,57.0,0.0,17.0
344,366.0,31.0,47.0,1.1702127,55.0,351.0,15.0,78.0,288.0,0.0,122.0,121.62237,286.0,76.0,2.0,0.0,0.0,2.0,0.0,0.0,0,36.6,86.13036,308.0,15.0,5.0,38.0,91.5,125.56771,114.5,33.0,265.0,16.0,100.1708,78.0,0.0,26.5
345,244.0,23.0,35.0,1.1142857,39.0,244.0,0.0,58.0,186.0,0.0,81.333336,77.706,184.0,49.0,1.0,1.0,0.0,9.0,0.0,0.0,0,24.4,55.12386,184.0,3.0,13.0,44.0,61.0,72.605095,114.5,73.0,276.0,24.0,100.1708,58.0,1.0,28.5
346,113.0,19.0,26.0,1.1923077,31.0,110.0,3.0,23.0,89.0,1.0,37.666668,37.39281,82.0,22.0,5.0,2.0,0.0,1.0,1.0,0.0,0,11.3,24.417412,58.0,20.0,31.0,4.0,28.25,19.67708,111.0,183.0,28.0,40.0,100.1708,23.0,1.0,25.5
347,70.0,21.0,27.0,1.074074,29.0,64.0,6.0,28.0,42.0,0.0,23.333334,17.461067,40.0,25.0,1.0,1.0,0.0,3.0,0.0,0.0,0,7.0,13.21363,66.0,0.0,4.0,0.0,17.5,28.049065,111.0,25.0,98.0,1.0,100.1708,28.0,1.0,2.0
348,32.0,8.0,14.0,1.1428572,16.0,29.0,3.0,15.0,17.0,0.0,10.666667,7.586538,11.0,14.0,6.0,0.0,0.0,1.0,0.0,0.0,0,3.2,5.0159745,30.0,0.0,2.0,0.0,8.0,12.727922,111.0,43.0,186.0,9.0,100.1708,15.0,0.0,1.0
349,22.0,6.0,10.0,1.0,10.0,15.0,7.0,11.0,11.0,0.0,7.3333335,5.1854496,6.0,7.0,5.0,0.0,0.0,2.0,2.0,0.0,0,2.2,2.6381812,18.0,1.0,3.0,0.0,5.5,7.29726,104.0,71.0,248.0,10.0,100.1708,11.0,2.0,2.0
350,402.0,20.0,32.0,1.15625,37.0,397.0,5.0,26.0,376.0,0.0,134.0,171.44873,375.0,14.0,1.0,0.0,0.0,12.0,0.0,0.0,0,40.2,111.71642,118.0,2.0,277.0,5.0,100.5,112.11713,105.0,115.0,105.0,44.0,100.1708,26.0,0.0,61.5
351,85.0,17.0,21.0,1.1428572,24.0,81.0,4.0,7.0,78.0,0.0,28.333334,35.235714,78.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.5,23.26048,72.0,0.0,8.0,5.0,21.25,29.439556,99.0,130.0,190.0,12.0,100.1708,7.0,0.0,6.5
352,95.0,14.0,21.0,1.1428572,24.0,95.0,0.0,40.0,55.0,0.0,31.666666,23.21398,55.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9.5,19.293781,73.0,3.0,19.0,0.0,23.75,29.337477,95.5,103.0,159.0,10.0,100.1708,40.0,0.0,11.0
353,80.0,24.0,32.0,1.15625,37.0,75.0,5.0,52.0,26.0,2.0,26.666666,20.417856,24.0,53.0,2.0,0.0,0.0,1.0,0.0,0.0,0,8.0,16.583124,56.0,10.0,12.0,2.0,20.0,21.118711,95.5,98.0,54.0,26.0,100.1708,26.0,0.0,11.0
354,62.0,13.0,22.0,1.1818181,26.0,61.0,1.0,32.0,30.0,0.0,20.666666,14.6363325,30.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.2,12.408062,21.0,9.0,31.0,1.0,15.5,11.434597,95.5,70.0,50.0,1.0,100.1708,30.0,0.0,15.0
355,55.0,5.0,9.0,1.0,9.0,55.0,0.0,10.0,45.0,0.0,18.333334,19.293062,45.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.5,13.5,41.0,0.0,14.0,0.0,13.75,16.738802,90.0,114.0,183.0,11.0,100.1708,10.0,0.0,7.0
356,92.0,15.0,29.0,1.0689656,31.0,91.0,1.0,19.0,73.0,0.0,30.666666,30.922844,66.0,17.0,7.0,0.0,0.0,2.0,0.0,0.0,0,9.2,19.625494,66.0,5.0,18.0,3.0,23.0,25.48529,90.0,97.0,97.0,9.0,100.1708,19.0,0.0,11.5
357,112.0,19.0,31.0,1.1290323,35.0,110.0,2.0,41.0,71.0,0.0,37.333332,29.101355,41.0,40.0,2.0,28.0,0.0,1.0,0.0,0.0,0,11.2,16.779749,42.0,53.0,11.0,6.0,28.0,19.962465,92.0,138.0,309.0,3.0,100.1708,41.0,1.0,26.5
358,101.0,21.0,32.0,1.125,36.0,98.0,3.0,47.0,54.0,0.0,33.666668,23.976841,54.0,45.0,0.0,0.0,0.0,2.0,0.0,0.0,0,10.1,19.811361,70.0,12.0,14.0,5.0,25.25,26.051632,93.0,141.0,176.0,10.0,100.1708,47.0,0.0,13.0
359,205.0,31.0,42.0,1.1190476,47.0,200.0,5.0,93.0,112.0,0.0,68.333336,48.937603,111.0,82.0,1.0,0.0,0.0,11.0,0.0,0.0,0,20.5,38.683975,174.0,0.0,23.0,8.0,51.25,71.34905,95.5,86.0,383.0,4.0,100.1708,93.0,0.0,15.5
360,165.0,18.0,28.0,1.1071428,31.0,162.0,3.0,25.0,140.0,0.0,55.0,60.96447,140.0,23.0,0.0,0.0,0.0,2.0,0.0,0.0,0,16.5,41.72589,150.0,1.0,14.0,0.0,41.25,63.02926,98.0,114.0,85.0,8.0,541.0,25.0,0.0,7.5
361,102.0,12.0,19.0,1.3157895,25.0,98.0,4.0,82.0,20.0,0.0,34.0,34.909405,20.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.2,24.664955,94.0,0.0,8.0,0.0,25.5,39.68312,98.5,84.0,84.0,5.0,226.0,20.0,0.0,4.0
362,59.0,11.0,18.0,1.1111112,20.0,57.0,2.0,38.0,20.0,1.0,19.666666,15.107025,20.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.9,12.541531,56.0,0.0,3.0,0.0,14.75,23.84717,98.0,5.0,115.0,26.0,136.0,20.0,0.0,1.5
363,168.0,23.0,38.0,1.1842105,45.0,165.0,3.0,59.0,109.0,0.0,56.0,44.5496,109.0,58.0,0.0,0.0,0.0,1.0,0.0,0.0,0,16.8,35.247128,145.0,0.0,16.0,7.0,42.0,59.736923,101.5,64.0,239.0,10.0,229.0,59.0,0.0,11.5
364,44.0,20.0,27.0,1.1481482,31.0,33.0,11.0,13.0,31.0,0.0,14.666667,12.71045,27.0,12.0,0.0,4.0,0.0,1.0,0.0,0.0,0,4.4,8.345058,30.0,0.0,11.0,3.0,11.0,11.683321,101.5,69.0,156.0,16.0,60.0,13.0,0.0,7.0
365,53.0,18.0,24.0,1.1666666,28.0,50.0,3.0,30.0,23.0,0.0,17.666666,12.814922,23.0,26.0,0.0,0.0,0.0,4.0,0.0,0.0,0,5.3,9.695875,33.0,1.0,16.0,3.0,13.25,12.774487,96.5,103.0,208.0,38.0,83.0,23.0,0.0,9.5
366,110.0,26.0,35.0,1.1428572,40.0,106.0,4.0,50.0,58.0,2.0,36.666668,24.729649,56.0,45.0,2.0,0.0,0.0,7.0,0.0,0.0,0,11.0,20.009998,69.0,4.0,33.0,4.0,27.5,26.725456,101.5,104.0,209.0,8.0,19.0,50.0,0.0,18.5
367,48.0,11.0,17.0,1.0588236,18.0,46.0,2.0,26.0,22.0,0.0,16.0,11.430952,22.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.8,9.641577,41.0,0.0,7.0,0.0,12.0,16.985289,98.0,57.0,94.0,11.0,32.0,22.0,0.0,3.5
368,26.0,11.0,16.0,1.1875,19.0,26.0,0.0,11.0,15.0,0.0,8.666667,6.342099,15.0,8.0,0.0,0.0,0.0,3.0,0.0,0.0,0,2.6,4.8,21.0,0.0,5.0,0.0,6.5,8.616844,93.5,75.0,77.0,6.0,196.0,11.0,0.0,2.5
369,220.0,15.0,22.0,1.1818181,26.0,217.0,3.0,22.0,198.0,0.0,73.333336,88.609,191.0,22.0,1.0,6.0,0.0,0.0,0.0,0.0,0,22.0,56.71155,209.0,0.0,6.0,5.0,55.0,88.940994,93.5,16.0,186.0,6.0,237.0,22.0,0.0,5.5
370,91.0,25.0,35.0,1.1142857,39.0,83.0,8.0,31.0,52.0,8.0,30.333334,17.969109,51.0,26.0,0.0,1.0,0.0,13.0,0.0,0.0,0,9.1,16.183016,68.0,0.0,23.0,0.0,22.75,27.76126,92.0,56.0,133.0,44.0,274.0,31.0,0.0,11.5
371,140.0,31.0,48.0,1.1875,57.0,130.0,10.0,59.0,81.0,0.0,46.666668,34.198765,80.0,55.0,0.0,1.0,0.0,4.0,0.0,0.0,0,14.0,27.353245,101.0,1.0,36.0,2.0,35.0,40.626347,96.5,31.0,111.0,56.0,245.0,59.0,0.0,19.0
372,166.0,42.0,57.0,1.1403508,65.0,158.0,8.0,65.0,101.0,0.0,55.333332,41.7958,97.0,59.0,0.0,4.0,0.0,6.0,0.0,0.0,0,16.6,31.91614,126.0,1.0,34.0,5.0,41.5,50.42073,101.5,25.0,48.0,37.0,48.0,65.0,0.0,19.5
373,244.0,32.0,50.0,1.3,65.0,238.0,6.0,88.0,156.0,0.0,81.333336,63.860962,132.0,84.0,23.0,0.0,1.0,4.0,0.0,0.0,0,24.4,43.67196,176.0,1.0,34.0,33.0,61.0,67.70894,104.0,51.0,111.0,34.0,24.0,88.0,1.0,33.5
374,130.0,19.0,31.0,1.032258,32.0,129.0,1.0,64.0,66.0,0.0,43.333332,30.65217,65.0,61.0,0.0,1.0,0.0,3.0,0.0,0.0,0,13.0,25.031979,109.0,0.0,14.0,7.0,32.5,44.443787,106.0,96.0,46.0,33.0,270.0,64.0,0.0,10.5
375,67.0,20.0,25.0,1.04,26.0,56.0,11.0,26.0,41.0,0.0,22.333334,16.937796,33.0,25.0,0.0,0.0,8.0,1.0,0.0,0.0,0,6.7,11.532996,41.0,0.0,26.0,0.0,16.75,17.569506,104.0,29.0,52.0,21.0,62.0,26.0,0.0,13.0
376,30.0,6.0,15.0,1.2,18.0,29.0,1.0,9.0,21.0,0.0,10.0,8.602325,21.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,6.5726705,17.0,0.0,13.0,0.0,7.5,7.632169,104.0,33.0,234.0,8.0,50.0,9.0,0.0,6.5
377,148.0,25.0,43.0,1.1162791,48.0,142.0,6.0,29.0,119.0,0.0,49.333332,50.664474,115.0,25.0,3.0,1.0,0.0,4.0,0.0,0.0,0,14.8,34.184208,130.0,2.0,15.0,1.0,37.0,53.97685,106.0,199.0,158.0,8.0,107.0,29.0,1.0,8.5
378,200.0,29.0,45.0,1.0888889,49.0,196.0,4.0,34.0,166.0,0.0,66.666664,71.59764,166.0,29.0,0.0,0.0,0.0,5.0,0.0,0.0,0,20.0,49.41862,185.0,2.0,13.0,0.0,50.0,78.0993,106.0,2.0,107.0,77.0,113.0,34.0,0.0,7.5
379,178.0,20.0,36.0,1.1111112,40.0,176.0,2.0,34.0,144.0,0.0,59.333332,61.456398,144.0,32.0,0.0,0.0,0.0,2.0,0.0,0.0,0,17.8,43.122616,113.0,2.0,29.0,34.0,44.5,41.37934,109.0,54.0,98.0,87.0,29.0,34.0,0.0,31.5
380,155.0,24.0,35.0,1.2,42.0,135.0,20.0,55.0,100.0,0.0,51.666668,40.892815,59.0,53.0,7.0,34.0,0.0,2.0,0.0,0.0,0,15.5,22.57543,66.0,25.0,63.0,1.0,38.75,27.132776,109.0,50.0,111.0,16.0,32.0,55.0,2.0,44.0
381,107.0,10.0,19.0,1.1578947,22.0,107.0,0.0,16.0,91.0,0.0,35.666668,39.668068,91.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.7,27.188417,91.0,0.0,16.0,0.0,26.75,37.66547,109.0,85.0,57.0,1.0,133.0,16.0,0.0,8.0
382,8.0,3.0,5.0,1.2,6.0,7.0,1.0,5.0,3.0,0.0,2.6666667,2.0548046,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8,1.6613247,5.0,0.0,3.0,0.0,2.0,2.1213202,108.0,20.0,108.0,23.0,191.0,3.0,0.0,1.5
383,56.0,16.0,21.0,1.0952381,23.0,41.0,15.0,25.0,29.0,2.0,18.666666,11.897712,27.0,8.0,0.0,0.0,2.0,19.0,0.0,0.0,0,5.6,9.189124,39.0,0.0,17.0,0.0,14.0,16.015617,108.0,42.0,135.0,60.0,337.0,25.0,0.0,8.5
384,163.0,13.0,22.0,1.0454545,23.0,161.0,2.0,15.0,148.0,0.0,54.333332,66.514824,144.0,14.0,3.0,1.0,0.0,1.0,0.0,0.0,0,16.3,42.76225,149.0,0.0,7.0,7.0,40.75,62.56347,108.5,131.0,89.0,31.0,620.0,15.0,1.0,7.0
385,506.0,34.0,44.0,1.1136364,49.0,481.0,25.0,36.0,470.0,0.0,168.66667,213.5811,470.0,34.0,0.0,0.0,0.0,2.0,0.0,0.0,0,50.6,140.1629,439.0,0.0,22.0,45.0,126.5,181.1222,109.5,195.0,40.0,59.0,179.0,36.0,0.0,33.5
386,150.0,23.0,29.0,1.0,29.0,149.0,1.0,33.0,117.0,0.0,50.0,49.25444,95.0,31.0,0.0,22.0,0.0,2.0,0.0,0.0,0,15.0,28.677517,127.0,0.0,23.0,0.0,37.5,52.519043,111.0,85.0,162.0,17.0,17.0,33.0,0.0,11.5
387,150.0,19.0,23.0,1.1304348,26.0,148.0,2.0,42.0,108.0,0.0,50.0,44.45222,108.0,33.0,0.0,0.0,0.0,9.0,0.0,0.0,0,15.0,32.533062,109.0,1.0,37.0,3.0,37.5,43.689243,111.0,174.0,211.0,76.0,7.0,42.0,0.0,20.0
388,159.0,8.0,16.0,1.25,20.0,159.0,0.0,18.0,141.0,0.0,53.0,62.657803,141.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0,15.9,42.003452,142.0,1.0,16.0,0.0,39.75,59.37329,112.5,163.0,63.0,34.0,301.0,18.0,0.0,8.5
389,28.0,7.0,10.0,1.1,11.0,26.0,2.0,16.0,12.0,0.0,9.333333,6.7986927,12.0,12.0,0.0,0.0,0.0,4.0,0.0,0.0,0,2.8,4.749737,15.0,0.0,11.0,2.0,7.0,6.204837,112.5,77.0,70.0,16.0,424.0,12.0,0.0,6.5
390,33.0,12.0,15.0,1.2,18.0,31.0,2.0,12.0,21.0,0.0,11.0,8.602325,21.0,9.0,0.0,0.0,0.0,3.0,0.0,0.0,0,3.3,6.4969225,27.0,0.0,5.0,1.0,8.25,10.985786,112.5,32.0,265.0,8.0,384.0,12.0,0.0,3.0
391,175.0,21.0,26.0,1.2692307,33.0,172.0,3.0,43.0,132.0,0.0,58.333332,54.968678,107.0,40.0,5.0,20.0,0.0,3.0,0.0,0.0,0,17.5,32.2808,166.0,2.0,7.0,0.0,43.75,70.6271,116.5,88.0,150.0,57.0,290.0,43.0,3.0,4.5
392,146.0,23.0,32.0,1.1875,38.0,143.0,3.0,47.0,99.0,0.0,48.666668,40.433758,99.0,45.0,0.0,0.0,0.0,2.0,0.0,0.0,0,14.6,31.142254,144.0,0.0,2.0,0.0,36.5,62.070526,124.5,120.0,148.0,22.0,280.0,47.0,0.0,1.0
393,205.0,24.0,32.0,1.375,44.0,202.0,3.0,52.0,153.0,0.0,68.333336,63.520775,153.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.5,46.808655,180.0,0.0,25.0,0.0,51.25,75.03124,129.5,76.0,122.0,20.0,87.0,52.0,0.0,12.5
394,166.0,13.0,24.0,1.375,33.0,150.0,16.0,34.0,132.0,0.0,55.333332,55.960304,132.0,18.0,0.0,0.0,0.0,16.0,0.0,0.0,0,16.6,39.0492,153.0,0.0,13.0,0.0,41.5,64.59296,129.5,249.0,133.0,19.0,126.0,34.0,0.0,6.5
395,62.0,9.0,14.0,1.1428572,16.0,58.0,4.0,7.0,55.0,0.0,20.666666,24.44495,55.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.2,16.4,60.0,0.0,2.0,0.0,15.5,25.705057,129.5,107.0,121.0,4.0,100.0,7.0,0.0,1.0
396,30.0,11.0,14.0,1.0714285,15.0,29.0,1.0,17.0,13.0,0.0,10.0,7.25718,13.0,15.0,0.0,0.0,0.0,2.0,0.0,0.0,0,3.0,5.5497746,23.0,0.0,6.0,1.0,7.5,9.233092,124.5,46.0,98.0,294.0,165.0,13.0,0.0,3.5
397,46.0,6.0,11.0,1.0,11.0,29.0,17.0,15.0,31.0,0.0,15.333333,12.657891,31.0,12.0,0.0,0.0,0.0,3.0,0.0,0.0,0,4.6,9.499474,45.0,0.0,1.0,0.0,11.5,19.345543,108.5,36.0,115.0,176.0,214.0,15.0,0.0,0.5
398,195.0,16.0,23.0,1.3478261,31.0,191.0,4.0,10.0,185.0,0.0,65.0,84.950966,185.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0,19.5,55.218204,191.0,0.0,4.0,0.0,48.75,82.14431,114.0,109.0,102.0,223.0,271.0,10.0,0.0,2.0
399,117.0,17.0,25.0,1.48,37.0,116.0,1.0,26.0,91.0,0.0,39.0,38.270966,91.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11.7,27.546507,107.0,4.0,6.0,0.0,29.25,44.940933,111.0,193.0,176.0,55.0,172.0,26.0,0.0,5.0
400,177.0,20.0,31.0,1.3225807,41.0,172.0,5.0,23.0,154.0,0.0,59.0,67.82822,154.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0,17.7,45.9,142.0,0.0,33.0,2.0,44.25,57.932613,114.5,74.0,129.0,73.0,26.0,23.0,0.0,17.5
401,145.0,21.0,24.0,1.25,30.0,144.0,1.0,20.0,125.0,0.0,48.333332,54.82295,125.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,0,14.5,37.26191,144.0,1.0,0.0,0.0,36.25,62.21083,123.5,85.0,169.0,30.0,28.0,20.0,0.0,0.5
402,126.0,14.0,21.0,1.2857143,27.0,126.0,0.0,27.0,99.0,0.0,42.0,41.785164,99.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12.6,29.903847,123.0,0.0,3.0,0.0,31.5,52.841743,128.0,109.0,50.0,28.0,2.0,27.0,0.0,1.5
403,36.0,13.0,15.0,1.0666667,16.0,31.0,5.0,24.0,12.0,0.0,12.0,9.797959,12.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.6,7.683749,26.0,0.0,9.0,1.0,9.0,10.416333,128.0,34.0,121.0,47.0,365.0,12.0,0.0,5.0
404,22.0,10.0,12.0,1.0,12.0,22.0,0.0,3.0,19.0,0.0,7.3333335,8.339997,19.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.2,5.6709785,11.0,0.0,11.0,0.0,5.5,5.5,121.5,50.0,76.0,57.0,61.0,3.0,0.0,5.5
405,47.0,11.0,14.0,1.0714285,15.0,41.0,6.0,24.0,23.0,0.0,15.666667,11.085526,23.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.7,9.402659,30.0,3.0,14.0,0.0,11.75,11.755318,104.0,54.0,216.0,110.0,57.0,23.0,0.0,8.5
406,171.0,22.0,30.0,1.1,33.0,169.0,2.0,112.0,59.0,0.0,57.0,45.745674,47.0,111.0,10.0,2.0,0.0,1.0,0.0,0.0,0,17.1,34.22119,158.0,2.0,11.0,0.0,42.75,66.66849,106.5,144.0,116.0,97.0,31.0,59.0,1.0,6.5
407,132.0,26.0,34.0,1.1764706,40.0,130.0,2.0,33.0,99.0,0.0,44.0,41.15823,97.0,30.0,0.0,2.0,0.0,3.0,0.0,0.0,0,13.2,29.290955,116.0,1.0,13.0,2.0,33.0,48.150806,121.5,94.0,89.0,79.0,52.0,33.0,0.0,7.5
408,107.0,30.0,37.0,1.1891892,44.0,87.0,20.0,33.0,74.0,0.0,35.666668,30.269163,64.0,30.0,0.0,10.0,0.0,3.0,0.0,0.0,0,10.7,19.9,83.0,20.0,4.0,0.0,26.75,33.326977,121.5,294.0,89.0,33.0,7.0,33.0,0.0,12.0
409,78.0,21.0,26.0,1.2692307,33.0,59.0,19.0,20.0,58.0,0.0,26.0,24.05549,50.0,19.0,0.0,0.0,8.0,1.0,0.0,0.0,0,7.8,15.223666,59.0,2.0,17.0,0.0,19.5,23.73289,118.5,294.0,38.0,77.0,65.0,20.0,0.0,9.5
410,66.0,14.0,19.0,1.0,19.0,62.0,4.0,19.0,47.0,0.0,22.0,19.304577,47.0,15.0,0.0,0.0,0.0,4.0,0.0,0.0,0,6.6,14.192956,59.0,4.0,3.0,0.0,16.5,24.581497,112.0,84.0,66.0,60.0,214.0,19.0,0.0,3.5
411,58.0,13.0,18.0,1.1111112,20.0,49.0,9.0,19.0,39.0,0.0,19.333334,15.923428,37.0,17.0,0.0,1.0,1.0,2.0,0.0,0.0,0,5.8,11.522153,49.0,9.0,0.0,0.0,14.5,20.25463,104.0,160.0,119.0,77.0,258.0,19.0,1.0,4.5
412,93.0,19.0,26.0,1.0769231,28.0,90.0,3.0,7.0,86.0,0.0,31.0,38.995728,84.0,6.0,0.0,2.0,0.0,1.0,0.0,0.0,0,9.3,24.964174,78.0,2.0,12.0,1.0,23.25,31.901215,104.0,208.0,117.0,95.0,153.0,7.0,0.0,7.0
413,240.0,14.0,25.0,1.24,31.0,232.0,8.0,110.0,130.0,0.0,80.0,57.154762,130.0,73.0,0.0,0.0,0.0,37.0,0.0,0.0,0,24.0,42.235058,191.0,0.0,49.0,0.0,60.0,78.23363,104.0,289.0,182.0,80.0,35.0,110.0,0.0,24.5
414,97.0,17.0,26.0,1.1538461,30.0,96.0,1.0,25.0,72.0,0.0,32.333332,29.847761,71.0,22.0,0.0,1.0,0.0,3.0,0.0,0.0,0,9.7,21.433851,93.0,0.0,4.0,0.0,24.25,39.72641,104.0,211.0,109.0,49.0,31.0,25.0,0.0,2.0
415,144.0,21.0,26.0,1.1153846,29.0,143.0,1.0,28.0,116.0,0.0,48.0,49.42334,110.0,27.0,6.0,0.0,0.0,1.0,0.0,0.0,0,14.4,32.851788,129.0,0.0,15.0,0.0,36.0,54.04165,108.0,285.0,131.0,4.0,43.0,28.0,0.0,7.5
416,27.0,6.0,11.0,1.0909091,12.0,25.0,2.0,4.0,23.0,0.0,9.0,10.0332775,23.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.7,6.8709536,27.0,0.0,0.0,0.0,6.75,11.691343,103.0,106.0,75.0,15.0,126.0,4.0,0.0,0.0
417,50.0,12.0,12.0,1.0833334,13.0,30.0,20.0,6.0,44.0,0.0,16.666666,19.482185,13.0,6.0,0.0,31.0,0.0,0.0,0.0,0.0,0,5.0,9.570789,24.0,0.0,25.0,1.0,12.5,12.010412,102.0,74.0,73.0,21.0,56.0,6.0,0.0,12.5
418,49.0,9.0,14.0,1.0,14.0,30.0,19.0,20.0,29.0,0.0,16.333334,12.119773,15.0,9.0,14.0,0.0,0.0,11.0,0.0,0.0,0,4.9,6.1878915,34.0,0.0,15.0,0.0,12.25,13.970952,95.0,21.0,135.0,36.0,112.0,20.0,0.0,7.5
419,50.0,12.0,16.0,1.125,18.0,48.0,2.0,8.0,42.0,0.0,16.666666,18.208668,39.0,8.0,2.0,0.0,1.0,0.0,0.0,0.0,0,5.0,11.575837,39.0,1.0,2.0,8.0,12.5,15.532225,95.0,92.0,219.0,50.0,89.0,8.0,0.0,5.0
420,75.0,16.0,23.0,1.1304348,26.0,70.0,5.0,15.0,60.0,0.0,25.0,25.495098,56.0,12.0,0.0,4.0,0.0,3.0,0.0,0.0,0,7.5,16.560495,52.0,5.0,18.0,0.0,18.75,20.290083,95.0,45.0,110.0,71.0,273.0,15.0,0.0,11.5
421,101.0,21.0,31.0,1.2258065,38.0,88.0,13.0,20.0,81.0,0.0,33.666668,34.451252,80.0,18.0,0.0,0.0,1.0,2.0,0.0,0.0,0,10.1,23.893305,52.0,4.0,40.0,5.0,25.25,21.182245,95.0,233.0,130.0,114.0,38.0,20.0,0.0,22.5
422,79.0,18.0,23.0,1.0434783,24.0,76.0,3.0,43.0,36.0,0.0,26.333334,18.838495,31.0,43.0,4.0,1.0,0.0,0.0,0.0,0.0,0,7.9,14.84217,47.0,20.0,12.0,0.0,19.75,17.268106,93.0,300.0,85.0,65.0,9.0,36.0,0.0,16.0
423,70.0,18.0,22.0,1.0909091,24.0,45.0,25.0,23.0,47.0,0.0,23.333334,19.189117,47.0,15.0,0.0,0.0,0.0,8.0,0.0,0.0,0,7.0,14.170392,30.0,6.0,27.0,7.0,17.5,11.056672,93.0,129.0,162.0,58.0,58.0,23.0,0.0,17.0
424,23.0,4.0,6.0,1.3333334,8.0,23.0,0.0,4.0,19.0,0.0,7.6666665,8.178563,19.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.3,5.692978,12.0,0.0,11.0,0.0,5.75,5.7608595,93.0,120.0,129.0,165.0,92.0,4.0,0.0,5.5
425,33.0,4.0,7.0,1.4285715,10.0,30.0,3.0,5.0,28.0,0.0,11.0,12.192894,28.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0,3.3,8.319255,30.0,1.0,2.0,0.0,8.25,12.577261,93.0,59.0,119.0,146.0,46.0,5.0,0.0,1.5
426,71.0,6.0,11.0,1.0909091,12.0,70.0,1.0,4.0,67.0,0.0,23.666666,30.684778,67.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0,7.1,19.987246,69.0,1.0,1.0,0.0,17.75,29.592018,93.0,199.0,104.0,103.0,92.0,4.0,0.0,1.0
427,267.0,56.0,63.0,1.031746,65.0,210.0,57.0,68.0,199.0,0.0,89.0,82.587326,193.0,58.0,2.0,4.0,0.0,9.0,1.0,0.0,0,26.7,57.953514,183.0,40.0,44.0,0.0,66.75,69.286995,93.0,190.0,382.0,93.0,84.0,68.0,2.0,42.0
428,49.0,17.0,19.0,1.1052631,21.0,42.0,7.0,11.0,37.0,1.0,16.333334,15.173076,31.0,10.0,1.0,5.0,0.0,2.0,0.0,0.0,0,4.9,9.224424,37.0,6.0,1.0,5.0,12.25,14.411367,86.0,147.0,141.0,129.0,3.0,11.0,1.0,5.5
429,77.0,10.0,14.0,1.1428572,16.0,69.0,8.0,38.0,39.0,0.0,25.666666,18.153666,39.0,37.0,0.0,0.0,0.0,1.0,0.0,0.0,0,7.7,15.159486,36.0,1.0,35.0,5.0,19.25,16.315254,78.5,132.0,62.0,14.0,57.0,38.0,0.0,20.0
430,101.0,20.0,23.0,1.2173913,28.0,85.0,16.0,20.0,80.0,1.0,33.666668,33.668316,47.0,21.0,33.0,0.0,0.0,0.0,0.0,0.0,0,10.1,16.489088,80.0,8.0,12.0,1.0,25.25,31.85416,86.0,136.0,41.0,44.0,72.0,20.0,0.0,10.0
431,6.0,3.0,5.0,1.0,5.0,6.0,0.0,6.0,0.0,0.0,2.0,2.828427,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.6,1.8,6.0,0.0,0.0,0.0,1.5,2.598076,86.0,25.0,19.0,84.0,25.0,0.0,0.0,0.0
