,Número de vistas de página,Usuarios nuevos,Usuarios,Número de sesiones por usuario,Sesiones,Argentina,Otros Paises,mobile,desktop,tablet,Categoría de dispositivo promedio,Categoría de dispositivo std,Windows,Android,Linux,Macintosh,Sistema operativo (not set),iOS,Windows Phone,Chrome OS,Tizen,Sistema operativo promedio,Sistema operativo std,Organic Search,Social,Direct,Referral,Agrupación de canales predeterminada promedio,Agrupación de canales predeterminada std,mediana_de_medianas,lag_90,lag_180,lag_270,lag_360,mediana Dispositivos,mediana Sistema operativo,mediana Agrupación de canales predeterminada
74,62.0,20.0,23.0,1.1818181,26.0,54.0,8.0,42.0,20.0,0.0,20.666666,17.152906,20.0,42.0,0.0,0.0,0.0,0.0,0,0.0,0,6.888889,13.891999,36.0,18.0,8.0,0.0,15.5,13.444329,110.5,124.82723,120.16915,118.39103,97.39639,20.0,0.0,13.0
75,22.0,15.0,19.0,1.1111112,20.0,17.0,5.0,11.0,11.0,0.0,7.3333335,5.1854496,11.0,11.0,0.0,0.0,0.0,0.0,0,0.0,0,2.4444444,4.573137,15.0,1.0,6.0,0.0,5.5,5.937171,110.5,124.82723,120.16915,118.39103,97.39639,11.0,0.0,3.5
76,185.0,33.0,40.0,1.2972972,48.0,182.0,3.0,74.0,111.0,0.0,61.666668,46.147106,109.0,60.0,1.0,1.0,0.0,14.0,0,0.0,0,20.555555,36.326027,169.0,1.0,12.0,3.0,46.25,70.99075,110.5,124.82723,120.16915,118.39103,97.39639,74.0,1.0,7.5
77,170.0,28.0,45.0,1.3589743,53.0,160.0,10.0,46.0,124.0,0.0,56.666668,51.181595,123.0,45.0,0.0,1.0,0.0,1.0,0,0.0,0,18.88889,39.362827,158.0,1.0,11.0,0.0,42.5,66.822525,113.5,124.82723,120.16915,118.39103,97.39639,46.0,0.0,6.0
78,59.0,23.0,29.0,1.1153846,29.0,58.0,1.0,12.0,47.0,0.0,19.666666,19.938795,45.0,12.0,1.0,1.0,0.0,0.0,0,0.0,0,6.5555553,14.080018,40.0,1.0,17.0,1.0,14.75,15.974589,105.63385826771653,124.82723,120.16915,118.39103,97.39639,12.0,0.0,9.0
79,74.0,28.0,36.0,1.3142858,46.0,58.0,16.0,33.0,41.0,0.0,24.666666,17.74511,38.0,32.0,1.0,2.0,0.0,1.0,0,0.0,0,8.222222,14.397359,27.0,8.0,39.0,0.0,18.5,15.370426,105.63385826771653,124.82723,120.16915,118.39103,97.39639,33.0,1.0,17.5
80,51.0,24.0,29.0,1.2307693,32.0,35.0,16.0,17.0,34.0,0.0,17.0,13.880442,32.0,16.0,0.0,2.0,0.0,1.0,0,0.0,0,5.6666665,10.519822,43.0,1.0,6.0,1.0,12.75,17.583729,105.63385826771653,124.82723,120.16915,118.39103,97.39639,17.0,0.0,3.5
81,28.0,15.0,19.0,1.2352941,21.0,24.0,4.0,17.0,11.0,0.0,9.333333,7.039571,10.0,16.0,0.0,1.0,0.0,1.0,0,0.0,0,3.1111112,5.486234,25.0,0.0,2.0,1.0,7.0,10.416333,103.67894736842105,124.82723,120.16915,118.39103,97.39639,11.0,0.0,1.5
82,43.0,19.0,23.0,1.2631578,24.0,39.0,4.0,15.0,28.0,0.0,14.333333,11.440668,28.0,15.0,0.0,0.0,0.0,0.0,0,0.0,0,4.7777777,9.4490185,30.0,5.0,7.0,1.0,10.75,11.321992,102.96608315098469,124.82723,120.16915,118.39103,97.39639,15.0,0.0,6.0
83,192.0,55.0,71.0,1.1304348,78.0,171.0,21.0,50.0,142.0,0.0,64.0,58.81043,138.0,48.0,0.0,4.0,0.0,2.0,0,0.0,0,21.333334,43.80766,114.0,6.0,71.0,1.0,48.0,47.058475,102.96608315098469,124.82723,120.16915,118.39103,97.39639,50.0,0.0,38.5
84,98.0,32.0,46.0,1.45,58.0,86.0,12.0,45.0,52.0,1.0,32.666668,22.573338,52.0,43.0,0.0,0.0,0.0,3.0,0,0.0,0,10.888889,19.705862,60.0,0.0,37.0,1.0,24.5,25.342651,103.67894736842105,124.82723,120.16915,118.39103,97.39639,45.0,0.0,19.0
85,144.0,30.0,39.0,1.2222222,44.0,139.0,5.0,45.0,93.0,6.0,48.0,35.580894,86.0,41.0,0.0,7.0,0.0,10.0,0,0.0,0,16.0,27.732853,120.0,14.0,8.0,2.0,36.0,48.682644,103.67894736842105,124.82723,120.16915,118.39103,97.39639,45.0,0.0,11.0
86,63.0,25.0,33.0,1.2,36.0,59.0,4.0,17.0,46.0,0.0,21.0,18.991226,37.0,16.0,3.0,4.0,2.0,1.0,0,0.0,0,7.0,11.614167,29.0,7.0,26.0,1.0,15.75,11.986972,103.67894736842105,124.82723,120.16915,118.39103,97.39639,17.0,2.0,16.5
87,48.0,16.0,24.0,1.2272727,27.0,44.0,4.0,27.0,21.0,0.0,16.0,11.575837,21.0,25.0,0.0,0.0,0.0,2.0,0,0.0,0,5.3333335,9.510228,18.0,14.0,16.0,0.0,12.0,7.071068,102.96608315098469,124.82723,120.16915,118.39103,97.39639,21.0,0.0,15.0
88,57.0,19.0,21.0,1.0476191,22.0,56.0,1.0,20.0,37.0,0.0,19.0,15.121728,37.0,19.0,0.0,0.0,0.0,1.0,0,0.0,0,6.3333335,12.337837,55.0,0.0,2.0,0.0,14.25,23.541187,100.0,124.82723,120.16915,118.39103,97.39639,20.0,0.0,1.0
89,91.0,29.0,34.0,1.1290323,35.0,74.0,17.0,48.0,43.0,0.0,30.333334,21.545816,41.0,46.0,0.0,2.0,0.0,2.0,0,0.0,0,10.111111,17.90372,68.0,1.0,21.0,1.0,22.75,27.37129,95.5,124.82723,120.16915,118.39103,97.39639,43.0,0.0,11.0
90,125.0,36.0,50.0,1.2708334,61.0,116.0,9.0,30.0,95.0,0.0,41.666668,39.651257,92.0,30.0,1.0,2.0,0.0,0.0,0,0.0,0,13.888889,29.122135,117.0,0.0,7.0,1.0,31.25,49.580112,100.0,124.82723,120.16915,118.39103,97.39639,30.0,0.0,4.0
91,121.0,38.0,47.0,1.1086956,51.0,95.0,26.0,35.0,86.0,0.0,40.333332,35.311314,76.0,23.0,0.0,10.0,0.0,12.0,0,0.0,0,13.444445,23.386183,75.0,2.0,41.0,3.0,30.25,30.243801,102.96608315098469,71.0,120.16915,118.39103,97.39639,35.0,0.0,22.0
92,143.0,40.0,46.0,1.2666667,57.0,108.0,35.0,67.0,76.0,0.0,47.666668,33.905098,75.0,63.0,0.0,1.0,0.0,4.0,0,0.0,0,15.888889,28.55577,113.0,5.0,25.0,0.0,35.75,45.570686,103.67894736842105,279.0,120.16915,118.39103,97.39639,67.0,0.0,15.0
93,124.0,31.0,45.0,1.3,52.0,115.0,9.0,64.0,60.0,0.0,41.333332,29.272665,59.0,63.0,1.0,0.0,0.0,1.0,0,0.0,0,13.777778,25.262083,98.0,15.0,10.0,1.0,31.0,39.00641,105.63385826771653,207.0,120.16915,118.39103,97.39639,60.0,0.0,12.5
94,70.0,32.0,40.0,1.2368422,47.0,67.0,3.0,17.0,50.0,3.0,23.333334,19.703356,50.0,18.0,0.0,0.0,0.0,2.0,0,0.0,0,7.7777777,15.928854,58.0,0.0,11.0,1.0,17.5,23.774986,103.67894736842105,110.0,120.16915,118.39103,97.39639,17.0,0.0,6.0
95,116.0,15.0,22.0,1.1578947,22.0,97.0,19.0,12.0,104.0,0.0,38.666668,46.45667,101.0,12.0,0.0,3.0,0.0,0.0,0,0.0,0,12.888889,31.37389,59.0,0.0,57.0,0.0,29.0,29.00862,105.63385826771653,80.0,120.16915,118.39103,97.39639,12.0,0.0,28.5
96,35.0,18.0,23.0,1.4090909,31.0,32.0,3.0,8.0,27.0,0.0,11.666667,11.323525,21.0,6.0,5.0,1.0,0.0,2.0,0,0.0,0,3.8888888,6.419492,32.0,1.0,2.0,0.0,8.75,13.442005,103.5,61.0,120.16915,118.39103,97.39639,8.0,1.0,1.5
97,109.0,26.0,42.0,1.2894737,49.0,99.0,10.0,29.0,80.0,0.0,36.333332,33.06895,71.0,29.0,8.0,1.0,0.0,0.0,0,0.0,0,12.111111,22.673746,78.0,15.0,9.0,7.0,27.25,29.448048,103.67894736842105,74.0,120.16915,118.39103,97.39639,29.0,0.0,12.0
98,118.0,25.0,36.0,1.2285714,43.0,110.0,8.0,32.0,85.0,1.0,39.333332,34.68269,61.0,32.0,21.0,3.0,0.0,1.0,0,0.0,0,13.111111,20.135345,68.0,1.0,48.0,1.0,29.5,29.364094,105.63385826771653,130.0,120.16915,118.39103,97.39639,32.0,1.0,24.5
99,87.0,28.0,34.0,1.25,40.0,68.0,19.0,26.0,61.0,0.0,29.0,24.993332,61.0,20.0,0.0,0.0,0.0,6.0,0,0.0,0,9.666667,19.194906,44.0,10.0,33.0,0.0,21.75,17.55527,103.67894736842105,143.0,120.16915,118.39103,97.39639,26.0,0.0,21.5
100,62.0,32.0,37.0,1.2352941,42.0,45.0,17.0,21.0,41.0,0.0,20.666666,16.73984,39.0,17.0,1.0,1.0,0.0,4.0,0,0.0,0,6.888889,12.4761505,48.0,3.0,10.0,1.0,15.5,19.059118,103.5,225.0,120.16915,118.39103,97.39639,21.0,1.0,6.5
101,46.0,27.0,29.0,1.2142857,34.0,38.0,8.0,17.0,28.0,1.0,15.333333,11.085526,28.0,15.0,0.0,0.0,0.0,3.0,0,0.0,0,5.111111,9.326717,35.0,0.0,10.0,1.0,11.5,14.115594,95.5,253.0,120.16915,118.39103,97.39639,17.0,0.0,5.5
102,45.0,20.0,26.0,1.3809524,29.0,34.0,11.0,27.0,18.0,0.0,15.0,11.224972,18.0,26.0,0.0,0.0,0.0,1.0,0,0.0,0,5.0,9.285592,32.0,0.0,13.0,0.0,11.25,13.102958,94.5,73.0,120.16915,118.39103,97.39639,18.0,0.0,6.5
103,73.0,38.0,43.0,1.2307693,48.0,61.0,12.0,30.0,41.0,2.0,24.333334,16.418148,34.0,31.0,3.0,4.0,0.0,1.0,0,0.0,0,8.111111,13.127109,40.0,10.0,22.0,1.0,18.25,14.600942,92.0,82.0,120.16915,118.39103,97.39639,30.0,1.0,16.0
104,108.0,31.0,47.0,1.4186046,61.0,100.0,8.0,33.0,74.0,1.0,36.0,29.877527,70.0,33.0,4.0,0.0,0.0,1.0,0,0.0,0,12.0,22.87648,78.0,7.0,21.0,2.0,27.0,30.25723,94.5,197.0,120.16915,118.39103,97.39639,33.0,0.0,14.0
105,136.0,34.0,42.0,1.425,57.0,118.0,18.0,29.0,107.0,0.0,45.333332,45.183575,95.0,29.0,0.0,12.0,0.0,0.0,0,0.0,0,15.111111,29.73006,94.0,3.0,39.0,0.0,34.0,37.887993,99.5,122.0,120.16915,118.39103,97.39639,29.0,0.0,21.0
106,248.0,47.0,56.0,1.4,77.0,235.0,13.0,35.0,211.0,2.0,82.666664,91.73997,208.0,32.0,2.0,1.0,0.0,5.0,0,0.0,0,27.555555,64.53614,124.0,11.0,111.0,2.0,62.0,55.780823,100.0,267.0,120.16915,118.39103,97.39639,35.0,1.0,61.0
107,173.0,31.0,45.0,1.4615384,57.0,166.0,7.0,43.0,130.0,0.0,57.666668,54.076077,116.0,43.0,13.0,1.0,0.0,0.0,0,0.0,0,19.222221,36.741673,121.0,10.0,39.0,3.0,43.25,46.87417,103.0,83.0,120.16915,118.39103,97.39639,43.0,0.0,24.5
108,92.0,24.0,30.0,1.3461539,35.0,87.0,5.0,40.0,52.0,0.0,30.666666,22.23111,39.0,40.0,6.0,7.0,0.0,0.0,0,0.0,0,10.222222,15.865951,62.0,1.0,28.0,1.0,23.0,25.069902,103.0,120.0,120.16915,118.39103,97.39639,40.0,0.0,14.5
109,53.0,20.0,23.0,1.3333334,28.0,46.0,7.0,41.0,12.0,0.0,17.666666,17.211107,12.0,40.0,0.0,0.0,0.0,1.0,0,0.0,0,5.888889,12.61784,39.0,0.0,13.0,1.0,13.25,15.722198,102.96608315098469,48.0,120.16915,118.39103,97.39639,12.0,0.0,7.0
110,31.0,13.0,15.0,1.2307693,16.0,28.0,3.0,13.0,18.0,0.0,10.333333,7.586538,17.0,13.0,0.0,1.0,0.0,0.0,0,0.0,0,3.4444444,6.2558613,26.0,3.0,2.0,0.0,7.75,10.59186,102.96608315098469,40.0,120.16915,118.39103,97.39639,13.0,0.0,2.5
111,100.0,31.0,41.0,1.3243244,49.0,92.0,8.0,54.0,46.0,0.0,33.333332,23.795424,45.0,53.0,0.0,1.0,0.0,1.0,0,0.0,0,11.111111,20.343956,65.0,0.0,33.0,2.0,25.0,26.54242,96.0,152.0,120.16915,118.39103,97.39639,46.0,0.0,17.5
112,90.0,30.0,46.0,1.375,55.0,81.0,9.0,44.0,46.0,0.0,30.0,21.22891,46.0,40.0,0.0,0.0,0.0,4.0,0,0.0,0,10.0,17.738846,72.0,3.0,14.0,1.0,22.5,29.00431,95.0,114.0,120.16915,118.39103,97.39639,44.0,0.0,8.5
113,107.0,38.0,47.0,1.2954545,57.0,94.0,13.0,20.0,87.0,0.0,35.666668,37.205135,87.0,20.0,0.0,0.0,0.0,0.0,0,0.0,0,11.888889,27.278173,84.0,4.0,16.0,3.0,26.75,33.446785,96.0,165.0,120.16915,118.39103,97.39639,20.0,0.0,10.0
114,102.0,36.0,49.0,1.2727273,56.0,96.0,6.0,42.0,60.0,0.0,34.0,25.13961,51.0,40.0,0.0,9.0,0.0,2.0,0,0.0,0,11.333333,18.648802,54.0,12.0,33.0,3.0,25.5,19.72942,101.0,127.0,120.16915,118.39103,97.39639,42.0,0.0,22.5
115,43.0,20.0,23.0,1.2857143,27.0,28.0,15.0,27.0,16.0,0.0,14.333333,11.085526,16.0,23.0,0.0,0.0,0.0,4.0,0,0.0,0,4.7777777,8.134669,28.0,7.0,8.0,0.0,10.75,10.42533,101.0,73.0,120.16915,118.39103,97.39639,16.0,0.0,7.5
116,0.0,0.0,1.0,1.2430665,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,52.0,120.16915,118.39103,97.39639,0.0,0.0,0.0
117,4.0,2.0,3.0,1.0,3.0,3.0,1.0,1.0,3.0,0.0,1.3333334,1.2472191,3.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.44444445,0.95581394,3.0,0.0,1.0,0.0,1.0,1.2247449,91.5,27.0,120.16915,118.39103,97.39639,1.0,0.0,0.5
118,103.0,25.0,35.0,1.375,44.0,98.0,5.0,23.0,80.0,0.0,34.333332,33.628693,47.0,17.0,23.0,10.0,0.0,6.0,0,0.0,0,11.444445,14.848203,79.0,0.0,22.0,2.0,25.75,31.924717,96.0,354.0,120.16915,118.39103,97.39639,23.0,6.0,12.0
119,118.0,31.0,42.0,1.3076923,51.0,102.0,16.0,42.0,76.0,0.0,39.333332,31.084116,69.0,40.0,6.0,1.0,0.0,2.0,0,0.0,0,13.111111,23.225677,104.0,2.0,12.0,0.0,29.5,43.252167,101.0,102.0,120.16915,118.39103,97.39639,42.0,1.0,7.0
120,94.0,42.0,48.0,1.173913,54.0,81.0,13.0,38.0,56.0,0.0,31.333334,23.342855,55.0,35.0,0.0,1.0,0.0,3.0,0,0.0,0,10.444445,19.085255,66.0,5.0,20.0,3.0,23.5,25.401772,97.0,46.0,120.16915,118.39103,97.39639,38.0,0.0,12.5
121,81.0,24.0,36.0,1.4666667,44.0,73.0,8.0,14.0,67.0,0.0,27.0,28.855965,63.0,13.0,0.0,3.0,0.0,1.0,0,1.0,0,9.0,19.49359,71.0,2.0,8.0,0.0,20.25,29.448048,97.0,93.0,120.16915,118.39103,97.39639,14.0,1.0,5.0
122,90.0,28.0,35.0,1.3125,42.0,79.0,11.0,37.0,52.0,1.0,30.0,21.400934,50.0,37.0,0.0,2.0,0.0,1.0,0,0.0,0,10.0,18.178131,54.0,22.0,14.0,0.0,22.5,19.81792,93.0,47.0,120.16915,118.39103,97.39639,37.0,0.0,18.0
123,42.0,12.0,15.0,1.2307693,16.0,37.0,5.0,11.0,31.0,0.0,14.0,12.832251,31.0,9.0,0.0,0.0,0.0,2.0,0,0.0,0,4.6666665,9.718253,28.0,1.0,13.0,0.0,10.5,11.324752,92.0,65.0,120.16915,118.39103,97.39639,11.0,0.0,7.0
124,20.0,13.0,16.0,1.5384616,20.0,12.0,8.0,8.0,12.0,0.0,6.6666665,4.9888763,10.0,6.0,0.0,2.0,0.0,2.0,0,0.0,0,2.2222223,3.3259177,17.0,0.0,3.0,0.0,5.0,7.0356236,90.0,172.0,120.16915,118.39103,97.39639,8.0,0.0,1.5
125,86.0,29.0,38.0,1.2285714,43.0,78.0,8.0,21.0,65.0,0.0,28.666666,27.08423,63.0,19.0,1.0,1.0,0.0,2.0,0,0.0,0,9.555555,19.760292,60.0,0.0,23.0,3.0,21.5,23.921747,88.5,131.0,120.16915,118.39103,97.39639,21.0,1.0,13.0
126,101.0,28.0,34.0,1.2903225,40.0,99.0,2.0,20.0,79.0,2.0,33.666668,32.887012,77.0,22.0,0.0,2.0,0.0,0.0,0,0.0,0,11.222222,24.229357,71.0,0.0,29.0,1.0,25.25,28.864988,90.0,91.0,120.16915,118.39103,97.39639,20.0,0.0,15.0
127,112.0,29.0,39.0,1.1842105,45.0,89.0,23.0,23.0,89.0,0.0,37.333332,37.7212,88.0,16.0,1.0,0.0,0.0,7.0,0,0.0,0,12.444445,27.195225,92.0,0.0,20.0,0.0,28.0,37.841774,90.5,58.0,120.16915,118.39103,97.39639,23.0,0.0,10.0
128,132.0,51.0,57.0,1.1428572,64.0,115.0,17.0,58.0,74.0,0.0,44.0,31.790983,73.0,50.0,0.0,1.0,0.0,8.0,0,0.0,0,14.666667,25.72936,99.0,14.0,18.0,1.0,33.0,38.61994,93.0,54.0,120.16915,118.39103,97.39639,58.0,0.0,16.0
129,84.0,32.0,39.0,1.2368422,47.0,80.0,4.0,18.0,66.0,0.0,28.0,27.856777,60.0,15.0,1.0,5.0,0.0,3.0,0,0.0,0,9.333333,18.487232,55.0,8.0,21.0,0.0,21.0,21.011902,93.0,48.0,120.16915,118.39103,97.39639,18.0,1.0,14.5
130,46.0,23.0,26.0,1.16,29.0,44.0,2.0,23.0,23.0,0.0,15.333333,10.842304,21.0,21.0,2.0,0.0,0.0,2.0,0,0.0,0,5.111111,8.530266,29.0,0.0,17.0,0.0,11.5,12.25765,91.5,39.0,120.16915,118.39103,97.39639,23.0,0.0,8.5
131,28.0,16.0,20.0,1.2222222,22.0,25.0,3.0,16.0,12.0,0.0,9.333333,6.7986927,12.0,15.0,0.0,0.0,0.0,1.0,0,0.0,0,3.1111112,5.606434,15.0,0.0,13.0,0.0,7.0,7.0356236,91.0,45.0,120.16915,118.39103,97.39639,12.0,0.0,6.5
132,74.0,26.0,34.0,1.1875,38.0,67.0,7.0,20.0,54.0,0.0,24.666666,22.291004,53.0,18.0,1.0,0.0,0.0,2.0,0,0.0,0,8.222222,16.764896,72.0,0.0,2.0,0.0,18.5,30.899029,90.0,116.0,120.16915,118.39103,97.39639,20.0,0.0,1.0
133,318.0,59.0,72.0,1.1527778,83.0,305.0,13.0,140.0,178.0,0.0,106.0,76.54193,175.0,137.0,2.0,1.0,0.0,3.0,0,0.0,0,35.333332,65.12552,114.0,55.0,147.0,2.0,79.5,55.572025,91.0,117.0,120.16915,118.39103,97.39639,140.0,1.0,84.5
134,265.0,38.0,52.0,1.16,58.0,247.0,18.0,73.0,182.0,10.0,88.333336,71.05084,182.0,81.0,0.0,0.0,0.0,2.0,0,0.0,0,29.444445,59.522377,196.0,14.0,55.0,0.0,66.25,77.58987,91.0,135.0,120.16915,118.39103,97.39639,73.0,0.0,34.5
135,94.0,27.0,36.0,1.3939394,46.0,87.0,7.0,21.0,73.0,0.0,31.333334,30.684778,72.0,20.0,0.0,1.0,0.0,1.0,0,0.0,0,10.444445,22.61814,45.0,0.0,49.0,0.0,23.5,23.542515,91.5,142.0,120.16915,118.39103,97.39639,21.0,0.0,22.5
136,66.0,22.0,28.0,1.16,29.0,55.0,11.0,45.0,21.0,0.0,22.0,18.384777,20.0,43.0,0.0,1.0,0.0,2.0,0,0.0,0,7.3333335,14.023789,40.0,10.0,14.0,2.0,16.5,14.239031,91.0,139.0,120.16915,118.39103,97.39639,21.0,0.0,12.0
137,109.0,18.0,22.0,1.15,23.0,103.0,6.0,92.0,16.0,1.0,36.333332,39.835773,12.0,92.0,4.0,0.0,0.0,1.0,0,0.0,0,12.111111,28.489548,72.0,2.0,35.0,0.0,27.25,29.337477,93.5,110.0,120.16915,118.39103,97.39639,16.0,0.0,18.5
138,29.0,20.0,24.0,1.0869565,25.0,25.0,4.0,12.0,17.0,0.0,9.666667,7.133645,15.0,10.0,2.0,0.0,0.0,2.0,0,0.0,0,3.2222223,5.159194,21.0,5.0,3.0,0.0,7.25,8.13557,91.0,67.0,120.16915,118.39103,97.39639,12.0,0.0,4.0
139,6.0,5.0,6.0,1.4,7.0,2.0,4.0,2.0,4.0,0.0,2.0,1.6329932,4.0,1.0,0.0,0.0,0.0,1.0,0,0.0,0,0.6666667,1.2472191,5.0,0.0,1.0,0.0,1.5,2.0615528,90.0,132.0,120.16915,118.39103,97.39639,2.0,0.0,0.5
140,56.0,10.0,18.0,1.2222222,22.0,53.0,3.0,7.0,49.0,0.0,18.666666,21.638443,43.0,7.0,4.0,2.0,0.0,0.0,0,0.0,0,6.2222223,13.205873,49.0,0.0,7.0,0.0,14.0,20.40833,88.5,151.0,120.16915,118.39103,97.39639,7.0,0.0,3.5
141,93.0,24.0,33.0,1.3103448,38.0,83.0,10.0,18.0,74.0,1.0,31.0,31.187605,71.0,18.0,0.0,3.0,0.0,1.0,0,0.0,0,10.333333,22.14598,82.0,0.0,10.0,1.0,23.25,34.142166,88.5,62.0,120.16915,118.39103,97.39639,18.0,0.0,5.5
142,64.0,28.0,33.0,1.4242424,47.0,61.0,3.0,18.0,46.0,0.0,21.333334,18.92676,45.0,17.0,1.0,0.0,0.0,1.0,0,0.0,0,7.111111,14.37934,41.0,1.0,22.0,0.0,16.0,16.896746,88.5,276.0,120.16915,118.39103,97.39639,18.0,0.0,11.5
143,99.0,34.0,42.0,1.1707317,48.0,91.0,8.0,41.0,58.0,0.0,33.0,24.344746,56.0,38.0,2.0,0.0,0.0,3.0,0,0.0,0,11.0,19.731531,87.0,1.0,10.0,1.0,24.75,36.12738,88.5,213.0,120.16915,118.39103,97.39639,41.0,0.0,5.5
144,85.0,22.0,24.0,1.1304348,26.0,77.0,8.0,28.0,57.0,0.0,28.333334,23.271347,53.0,28.0,2.0,2.0,0.0,0.0,0,0.0,0,9.444445,17.632742,61.0,0.0,24.0,0.0,21.25,24.953707,88.5,86.0,120.16915,118.39103,97.39639,28.0,0.0,12.0
145,19.0,11.0,13.0,1.2727273,14.0,19.0,0.0,14.0,5.0,0.0,6.3333335,5.7927155,5.0,12.0,0.0,0.0,0.0,2.0,0,0.0,0,2.1111112,3.8425815,12.0,1.0,4.0,2.0,4.75,4.322904,86.5,41.0,120.16915,118.39103,97.39639,5.0,0.0,3.0
146,130.0,36.0,43.0,1.1395348,49.0,122.0,8.0,25.0,105.0,0.0,43.333332,44.78343,102.0,25.0,2.0,1.0,0.0,0.0,0,0.0,0,14.444445,31.89605,103.0,1.0,25.0,1.0,32.5,41.865856,89.0,378.0,120.16915,118.39103,97.39639,25.0,0.0,13.0
147,122.0,30.0,37.0,1.2857143,45.0,115.0,7.0,27.0,91.0,4.0,40.666668,36.808815,91.0,30.0,0.0,0.0,0.0,1.0,0,0.0,0,13.555555,28.921776,69.0,1.0,52.0,0.0,30.5,30.598202,90.0,181.0,120.16915,118.39103,97.39639,27.0,0.0,26.5
148,166.0,30.0,40.0,1.2105263,46.0,152.0,14.0,33.0,131.0,2.0,55.333332,54.980804,128.0,35.0,3.0,0.0,0.0,0.0,0,0.0,0,18.444445,40.21639,80.0,7.0,79.0,0.0,41.5,38.08215,90.0,199.0,120.16915,118.39103,97.39639,33.0,0.0,43.0
149,86.0,35.0,45.0,1.1707317,48.0,70.0,16.0,27.0,58.0,1.0,28.666666,23.299976,53.0,27.0,2.0,3.0,0.0,1.0,0,0.0,0,9.555555,17.417175,64.0,0.0,21.0,1.0,21.5,25.927784,90.0,200.0,120.16915,118.39103,97.39639,27.0,1.0,11.0
150,107.0,28.0,44.0,1.3571428,57.0,89.0,18.0,48.0,59.0,0.0,35.666668,25.616835,58.0,48.0,1.0,0.0,0.0,0.0,0,0.0,0,11.888889,22.103014,64.0,1.0,42.0,0.0,26.75,27.380423,91.5,126.0,120.16915,118.39103,97.39639,48.0,0.0,21.5
151,57.0,23.0,27.0,1.3043479,30.0,53.0,4.0,19.0,38.0,0.0,19.0,15.513435,35.0,18.0,2.0,1.0,0.0,1.0,0,0.0,0,6.3333335,11.518102,28.0,0.0,23.0,6.0,14.25,11.583933,91.0,61.0,120.16915,118.39103,97.39639,19.0,1.0,14.5
152,42.0,23.0,30.0,1.4,35.0,31.0,11.0,18.0,24.0,0.0,14.0,10.198039,20.0,17.0,0.0,4.0,0.0,1.0,0,0.0,0,4.6666665,7.5277267,20.0,0.0,21.0,1.0,10.5,10.012492,90.0,91.0,120.16915,118.39103,97.39639,18.0,0.0,10.5
153,140.0,27.0,41.0,1.2051282,47.0,119.0,21.0,45.0,94.0,1.0,46.666668,37.98538,90.0,36.0,3.0,1.0,0.0,10.0,0,0.0,0,15.555555,28.535011,101.0,8.0,31.0,0.0,35.0,39.768078,92.5,89.0,120.16915,118.39103,97.39639,45.0,1.0,19.5
154,163.0,24.0,32.0,1.3548387,42.0,155.0,8.0,61.0,102.0,0.0,54.333332,41.907307,92.0,59.0,0.0,10.0,0.0,2.0,0,0.0,0,18.11111,31.792538,147.0,0.0,16.0,0.0,40.75,61.690254,92.5,312.0,120.16915,118.39103,97.39639,61.0,0.0,8.0
155,120.0,32.0,42.0,1.2,48.0,115.0,5.0,39.0,81.0,0.0,40.0,33.075672,80.0,39.0,0.0,1.0,0.0,0.0,0,0.0,0,13.333333,26.503668,85.0,16.0,18.0,1.0,30.0,32.42684,93.5,146.0,120.16915,118.39103,97.39639,39.0,0.0,17.0
156,106.0,26.0,35.0,1.3939394,46.0,80.0,26.0,10.0,96.0,0.0,35.333332,43.091633,82.0,9.0,13.0,1.0,0.0,1.0,0,0.0,0,11.777778,25.226871,94.0,3.0,8.0,1.0,26.5,39.05445,96.0,111.0,120.16915,118.39103,97.39639,10.0,1.0,5.5
157,106.0,30.0,41.0,1.1842105,45.0,89.0,17.0,42.0,59.0,5.0,35.333332,22.543785,50.0,46.0,3.0,6.0,0.0,1.0,0,0.0,0,11.777778,19.475214,91.0,1.0,7.0,7.0,26.5,37.319565,102.5,75.0,120.16915,118.39103,97.39639,42.0,1.0,7.0
158,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.33333334,0.47140452,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0,0.11111111,0.3142697,0.0,0.0,1.0,0.0,0.25,0.4330127,102.5,45.0,120.16915,118.39103,97.39639,0.0,0.0,0.0
159,132.0,35.0,46.0,1.25,55.0,128.0,4.0,33.0,99.0,0.0,44.0,41.15823,94.0,31.0,5.0,0.0,0.0,2.0,0,0.0,0,14.666667,29.608557,85.0,11.0,36.0,0.0,33.0,32.733776,103.67894736842105,143.0,120.16915,118.39103,97.39639,33.0,0.0,23.5
160,89.0,31.0,37.0,1.3235294,45.0,75.0,14.0,25.0,64.0,0.0,29.666666,26.335443,61.0,22.0,0.0,3.0,0.0,3.0,0,0.0,0,9.888889,19.272573,72.0,3.0,14.0,0.0,22.25,29.192251,103.67894736842105,465.0,120.16915,118.39103,97.39639,25.0,0.0,8.5
